,TARGET,성별,차량 소유 여부,부동산 소유 여부,수입 유형,최종 학력,결혼 여부,주거 형태,휴대전화 소유 여부,이메일 소유 여부,직업,가족 구성원 수,산업군,나이,가입연수,도시구분,월간 수입
44053,0,2,0,1,3,0,2,0,1,0,1,1,5,3,2,0,3
44054,0,1,0,1,0,0,0,3,1,0,5,2,26,1,1,1,3
44055,0,2,1,0,1,1,0,3,1,0,1,4,16,1,1,0,3
44056,0,2,0,1,1,0,4,3,1,0,1,2,16,2,1,3,3
44057,0,1,1,1,0,1,0,3,1,0,17,3,23,3,1,3,3
44058,0,1,0,0,1,1,0,3,1,0,1,3,16,1,1,0,3
44059,0,1,0,1,3,0,0,3,1,0,1,2,5,3,2,3,0
44060,0,2,0,0,1,0,1,3,1,0,5,1,5,2,2,1,0
44061,1,1,1,1,1,1,0,3,1,0,3,2,24,1,0,0,3
44062,0,2,0,1,3,1,2,3,1,0,1,1,5,3,2,0,2
44063,0,1,1,1,1,0,1,3,1,0,15,1,24,0,0,0,0
44064,0,1,0,1,1,0,0,3,1,1,5,2,3,1,0,0,3
44065,1,1,0,0,1,0,4,3,1,0,12,2,23,1,1,3,2
44066,1,2,0,1,3,0,0,3,1,0,1,2,5,4,1,0,1
44067,0,2,0,1,0,0,3,3,1,0,13,1,5,3,2,0,2
44068,0,2,0,1,3,0,0,3,1,0,1,2,5,3,0,0,1
44069,1,1,0,1,1,0,0,3,1,0,12,2,16,3,2,3,2
44070,0,2,0,1,2,1,3,3,1,0,18,1,16,3,2,0,3
44071,0,2,0,1,1,0,0,3,1,0,1,2,24,3,2,3,2
44072,0,2,0,1,2,0,0,3,1,0,10,2,16,1,0,1,0
44073,0,2,0,1,2,0,1,3,1,0,3,2,16,2,0,3,2
44074,0,2,1,1,1,1,1,3,1,0,3,1,26,0,1,0,1
44075,0,1,0,1,1,0,1,3,1,0,5,1,17,2,1,1,1
44076,1,1,1,1,1,0,0,3,1,0,5,2,20,1,1,0,1
44077,0,2,0,1,1,0,0,3,1,0,16,2,30,1,0,0,0
44078,0,2,0,1,1,0,0,3,1,0,10,3,24,1,1,3,1
44079,1,1,1,1,2,0,0,3,1,0,5,2,16,1,1,0,2
44080,0,2,1,1,1,0,0,3,1,0,2,2,24,2,2,0,3
44081,0,1,0,1,3,1,0,3,1,0,1,2,5,4,1,3,2
44082,0,2,0,1,1,0,0,3,1,0,13,2,31,2,1,1,0
44083,0,1,1,0,1,0,0,3,1,0,5,2,16,1,1,0,2
44084,0,2,0,1,0,1,0,3,1,0,18,2,17,1,1,3,3
44085,0,1,0,0,3,0,0,3,1,0,1,2,5,3,2,1,0
44086,0,1,1,1,2,0,1,3,1,0,1,1,16,2,1,0,3
44087,0,2,0,1,1,0,0,3,1,0,1,2,16,2,1,0,2
44088,0,2,0,0,3,0,0,3,1,0,1,2,5,4,1,0,0
44089,0,2,0,1,3,0,3,3,1,0,1,1,5,4,2,0,2
44090,0,1,1,1,1,1,0,3,1,0,12,2,24,2,1,0,3
44091,0,2,0,0,3,0,0,3,1,0,1,2,5,4,1,0,1
44092,0,1,1,0,1,0,0,3,1,0,12,2,24,0,1,0,3
44093,0,2,1,1,1,0,0,3,1,0,1,3,5,2,1,3,1
44094,0,1,0,1,1,0,0,3,1,0,5,3,0,2,1,0,2
44095,0,2,1,0,2,2,0,3,1,0,5,2,10,1,0,3,0
44096,0,1,0,1,1,1,0,3,1,0,7,4,17,0,1,0,2
44097,0,1,0,1,1,0,0,3,1,0,5,2,24,3,1,0,2
44098,0,1,0,0,1,1,1,0,1,0,3,1,20,1,1,0,3
44099,0,1,0,1,1,0,2,2,1,0,7,1,5,3,0,1,0
44100,0,1,0,1,1,2,1,3,1,0,5,1,16,0,2,3,1
44101,0,1,1,1,2,0,0,3,1,0,12,2,17,3,1,3,3
44102,0,2,0,1,1,1,0,3,1,0,10,2,5,3,2,3,1
44103,0,1,0,1,2,0,0,3,1,0,5,2,26,1,0,1,2
44104,1,1,0,1,1,0,4,3,1,0,5,3,16,1,1,3,1
44105,0,2,0,0,1,1,1,3,1,0,17,1,12,0,1,3,1
44106,0,2,1,1,1,0,0,3,1,0,6,2,10,3,2,3,1
44107,0,1,0,0,1,0,0,3,1,0,5,4,16,2,0,3,1
44108,1,2,1,0,0,1,0,3,1,0,1,4,10,0,0,3,3
44109,0,1,0,0,3,0,0,0,1,0,1,2,5,3,2,1,0
44110,0,2,0,0,2,1,0,3,1,0,10,2,24,0,0,3,2
44111,0,2,1,0,2,0,0,3,1,0,17,2,10,2,0,1,1
44112,0,1,1,1,2,0,0,3,1,0,5,3,10,0,1,1,0
44113,0,2,1,1,1,0,1,3,1,0,17,1,5,1,0,3,3
44114,0,2,0,1,1,0,0,3,1,0,10,3,10,0,1,1,1
44115,0,1,0,0,2,1,0,3,1,0,4,2,5,1,1,0,3
44116,0,1,1,1,1,0,0,3,1,0,5,4,24,0,0,1,1
44117,0,2,0,1,1,0,0,3,1,0,1,3,17,1,1,0,1
44118,1,2,0,0,2,0,1,3,1,0,10,1,24,2,2,0,1
44119,0,2,0,0,3,1,0,3,1,0,1,2,5,3,1,0,1
44120,0,2,0,0,2,0,1,3,1,0,10,1,16,2,2,3,1
44121,0,2,0,0,1,1,1,1,1,0,1,1,17,0,1,1,2
44122,0,2,0,0,1,0,0,3,1,0,1,2,23,2,2,1,1
44123,1,2,0,0,1,0,0,0,1,0,1,2,16,3,1,0,1
44124,0,2,0,1,2,1,0,3,1,0,3,2,22,1,2,1,2
44125,0,2,1,0,1,2,4,3,1,0,1,2,15,0,1,0,1
44126,0,2,0,1,2,0,0,2,1,0,1,2,16,3,2,3,2
44127,1,1,1,1,1,0,0,3,1,0,12,5,24,1,1,0,1
44128,0,2,0,0,3,0,2,3,1,0,1,1,5,4,2,1,0
44129,1,1,0,1,1,0,0,1,1,0,1,2,24,1,1,1,2
44130,0,2,0,0,3,0,2,0,1,0,1,2,5,4,1,1,2
44131,0,1,0,1,1,0,1,3,1,0,5,1,30,1,1,1,2
44132,0,2,1,1,1,0,0,3,1,0,3,2,30,2,1,0,2
44133,0,2,0,1,3,0,3,3,1,0,1,1,5,3,0,3,0
44134,0,1,0,1,3,0,0,3,1,0,1,2,5,2,2,3,1
44135,0,2,1,1,2,0,1,3,1,0,5,1,20,1,1,0,2
44136,1,1,0,0,3,0,0,3,1,1,1,2,5,3,0,0,1
44137,0,2,0,0,1,1,4,3,1,0,18,2,30,2,1,2,2
44138,0,1,1,0,2,1,0,3,1,0,3,2,16,1,0,3,2
44139,0,2,0,1,0,0,4,3,1,0,9,3,30,1,1,1,0
44140,0,2,0,1,1,0,2,3,1,0,18,1,16,2,2,0,0
44141,1,1,0,1,1,1,0,3,1,0,3,2,16,2,1,0,3
44142,0,1,1,1,0,0,0,3,1,0,4,5,3,1,1,0,2
44143,0,2,0,1,1,0,0,3,1,0,8,3,24,1,1,1,1
44144,0,2,0,1,2,1,4,3,1,1,17,4,5,1,0,0,2
44145,1,2,0,0,1,1,1,3,1,0,17,1,8,0,1,1,1
44146,1,1,0,0,1,0,0,3,1,0,1,3,8,1,1,1,2
44147,0,2,0,0,2,0,0,3,1,0,10,3,10,2,2,1,0
44148,0,2,0,0,1,0,2,3,1,0,10,2,16,2,2,1,0
44149,0,1,0,1,1,1,1,3,1,0,17,1,24,0,1,3,0
44150,1,1,1,1,1,0,0,3,1,0,4,2,17,0,0,0,0
44151,0,2,1,1,2,1,2,0,1,0,1,1,5,2,2,0,0
44152,0,2,0,1,2,0,0,3,1,0,10,2,24,2,2,0,1
44153,0,2,0,1,1,0,0,3,1,0,13,4,23,1,1,0,3
44154,0,2,1,1,1,0,0,3,1,0,17,5,24,1,0,3,0
44155,0,1,0,1,1,0,0,1,1,0,12,3,16,0,1,0,2
44156,0,1,1,1,3,0,1,3,1,0,1,1,5,4,1,0,0
44157,0,2,0,1,2,0,0,3,1,0,18,2,16,3,1,0,3
44158,1,2,0,1,2,0,0,3,1,0,5,2,16,0,1,0,0
44159,0,2,1,1,3,0,0,3,1,0,1,2,5,3,2,0,0
44160,0,2,0,0,0,0,0,3,1,0,17,4,30,1,1,3,2
44161,0,2,0,1,3,0,3,3,1,1,1,1,5,3,2,0,0
44162,0,2,0,1,1,0,1,3,1,0,5,2,17,0,0,1,1
44163,0,2,0,0,3,0,2,3,1,0,1,1,5,4,0,1,0
44164,0,2,0,1,1,0,0,3,1,0,17,3,21,2,2,1,0
44165,0,2,0,1,2,0,4,3,1,0,5,2,17,2,1,0,1
44166,0,2,0,1,2,0,0,3,1,0,5,3,16,1,1,1,2
44167,0,2,0,1,1,0,1,3,1,0,1,1,16,2,1,1,2
44168,0,2,0,1,1,0,0,0,1,0,10,3,17,2,2,3,1
44169,0,2,0,0,3,0,4,3,1,0,1,2,5,1,2,0,2
44170,0,2,0,1,1,0,0,3,1,0,13,4,23,0,1,3,0
44171,0,1,0,0,1,1,3,3,1,0,1,1,23,4,1,3,2
44172,0,1,0,1,3,3,0,3,1,0,1,2,5,4,1,0,0
44173,0,1,1,0,2,1,1,3,1,0,4,1,16,0,0,0,3
44174,0,2,0,1,3,1,3,3,1,0,1,1,5,4,1,1,3
44175,0,2,1,1,1,0,0,3,1,0,1,2,16,2,2,0,0
44176,0,1,1,0,0,0,1,3,1,0,12,1,26,2,2,0,1
44177,0,2,1,1,1,0,0,3,1,0,18,3,20,2,1,0,1
44178,0,1,1,0,1,0,1,3,1,0,10,1,16,0,1,3,1
44179,0,2,1,0,2,0,0,3,1,0,1,3,16,1,1,0,2
44180,0,2,0,1,2,1,0,3,1,0,4,2,18,2,0,0,2
44181,0,2,0,0,1,2,2,1,1,0,1,1,16,0,1,1,1
44182,0,2,0,1,1,0,0,3,1,0,17,2,10,0,0,3,2
44183,0,2,0,0,2,0,4,3,1,0,1,2,26,3,2,0,2
44184,1,2,0,1,1,1,1,3,1,0,17,1,30,0,0,3,2
44185,0,2,1,1,2,1,3,3,1,0,17,1,24,4,0,0,3
44186,0,1,1,0,1,0,0,3,1,0,1,2,20,2,0,0,3
44187,1,2,1,1,3,0,0,3,1,0,1,2,5,4,0,0,2
44188,0,1,1,1,1,0,4,3,1,1,12,2,17,2,0,1,2
44189,0,2,0,1,1,0,2,3,1,0,5,1,24,3,0,0,1
44190,0,2,1,0,1,1,0,3,1,1,17,3,26,2,0,3,1
44191,0,1,1,1,1,0,0,0,1,0,5,3,24,3,1,0,3
44192,0,2,0,1,1,0,0,3,1,0,3,3,16,1,0,1,1
44193,0,2,0,1,1,0,0,3,1,0,10,4,24,1,1,1,2
44194,0,2,0,1,3,0,1,3,1,0,1,1,5,4,1,0,0
44195,0,1,1,1,2,0,0,3,1,0,5,4,16,2,0,1,2
44196,0,1,1,1,1,0,0,3,1,0,5,3,24,2,2,1,2
44197,0,2,1,1,1,1,1,3,1,0,10,1,16,1,1,0,3
44198,0,2,0,1,1,0,0,3,1,0,4,3,16,0,1,0,2
44199,0,2,0,1,2,0,0,3,1,0,10,4,16,0,0,3,1
44200,0,2,0,1,1,0,3,3,1,0,1,1,26,4,1,0,1
44201,0,1,0,0,3,0,0,3,1,0,1,2,5,4,2,0,0
44202,0,2,1,1,2,0,0,3,1,0,5,3,16,2,1,0,3
44203,0,2,1,1,2,1,0,3,1,0,1,2,26,3,1,0,1
44204,0,1,1,1,1,0,0,3,1,0,3,2,28,2,2,3,0
44205,0,1,0,0,2,0,1,3,1,0,12,1,16,1,1,1,0
44206,0,2,0,1,0,1,0,3,1,0,17,2,1,1,0,3,3
44207,1,2,0,1,1,0,0,3,1,0,3,4,24,1,0,0,1
44208,0,1,0,0,1,0,0,3,1,0,5,3,16,0,1,0,2
44209,0,2,0,1,1,0,0,3,1,0,14,2,16,3,2,0,1
44210,1,1,1,0,1,0,1,3,1,0,5,1,16,0,1,1,1
44211,0,2,0,0,2,0,0,3,1,0,1,2,22,4,2,1,0
44212,0,2,0,1,3,0,3,3,1,1,1,1,5,4,2,0,2
44213,0,2,0,1,1,0,4,3,1,0,10,2,16,3,1,0,3
44214,0,2,0,1,2,0,0,3,1,1,2,3,16,1,1,3,3
44215,1,2,0,0,2,2,0,3,1,0,10,3,10,1,1,0,3
44216,0,2,0,1,2,0,0,3,1,0,5,3,16,0,1,0,1
44217,0,2,0,1,1,0,0,3,1,0,6,2,16,3,2,1,1
44218,0,2,0,1,1,0,0,3,1,0,13,2,23,2,2,1,2
44219,0,1,1,1,3,0,0,3,1,0,1,4,5,2,0,0,1
44220,0,2,0,1,1,0,4,3,1,0,18,2,17,0,1,0,1
44221,0,2,1,1,1,0,0,3,1,0,1,2,16,2,2,0,1
44222,0,2,0,1,3,1,0,3,1,0,1,2,5,4,1,3,0
44223,0,2,0,1,2,0,0,3,1,0,1,3,16,1,1,0,0
44224,0,2,0,1,1,0,0,3,1,0,10,2,24,3,1,3,2
44225,0,2,1,1,3,1,0,3,1,0,1,2,5,3,2,0,2
44226,0,1,1,1,2,1,0,3,1,1,17,3,0,1,1,0,2
44227,0,2,0,1,1,1,4,3,1,0,10,2,24,1,0,0,0
44228,0,2,1,1,3,0,0,3,1,0,1,2,5,4,2,0,1
44229,0,2,0,1,1,0,0,3,1,0,5,2,28,3,2,0,1
44230,0,2,0,1,1,0,3,3,1,0,7,1,16,3,2,0,0
44231,0,2,0,1,3,0,3,3,1,0,1,1,5,3,2,1,1
44232,0,2,0,1,0,0,2,3,1,0,17,1,21,2,2,1,1
44233,1,2,0,0,2,0,1,3,1,0,13,1,26,0,1,0,2
44234,0,2,0,1,3,0,0,3,1,0,1,2,5,3,1,0,2
44235,0,2,1,0,2,1,0,3,1,0,3,2,16,3,2,0,3
44236,0,2,1,1,1,2,4,3,1,1,10,2,24,0,1,0,1
44237,0,1,0,0,1,0,0,2,1,0,5,4,16,2,1,0,2
44238,0,2,0,0,3,1,0,3,1,0,1,2,5,3,1,1,0
44239,0,2,0,1,3,0,0,3,1,0,1,2,5,4,2,3,0
44240,0,1,0,0,0,1,0,3,1,0,3,3,30,2,1,3,2
44241,0,2,0,0,1,1,0,1,1,0,16,2,17,2,0,0,2
44242,0,1,0,1,2,0,0,3,1,0,6,2,5,3,0,0,1
44243,1,1,1,1,2,0,0,3,1,0,5,3,0,1,0,3,1
44244,0,2,0,0,0,1,0,3,1,0,1,3,3,1,0,0,2
44245,0,1,1,1,1,0,0,3,1,0,7,2,13,1,1,1,1
44246,0,1,1,1,1,0,4,3,1,0,12,2,16,1,1,0,2
44247,0,1,1,0,2,0,0,2,1,0,5,2,16,1,0,3,1
44248,0,1,0,1,2,0,1,1,1,0,12,1,20,3,0,0,3
44249,0,2,0,1,0,0,4,3,1,0,1,2,24,2,2,0,0
44250,0,1,1,1,1,1,0,3,1,0,3,4,6,2,1,1,2
44251,1,2,1,1,1,1,4,3,1,0,1,3,16,1,0,1,1
44252,0,2,1,0,1,1,0,3,1,0,5,2,17,1,1,1,0
44253,0,1,1,0,1,0,0,3,1,0,12,4,20,2,2,1,2
44254,0,1,0,0,1,1,0,3,1,1,4,3,4,1,1,1,3
44255,0,1,1,1,2,0,0,3,1,0,5,2,20,0,1,1,0
44256,1,2,0,1,2,0,0,3,1,0,11,2,23,3,2,0,2
44257,0,2,0,1,1,0,0,3,1,0,5,2,16,3,2,1,0
44258,0,2,0,1,1,0,0,3,1,0,10,2,24,2,2,0,0
44259,0,1,0,1,2,0,2,3,1,0,5,1,16,2,2,0,2
44260,0,2,0,0,2,0,1,3,1,0,10,1,10,1,2,1,1
44261,0,2,0,1,3,0,0,3,1,0,1,2,5,3,2,1,3
44262,0,1,0,0,3,0,0,0,1,0,1,2,5,3,2,0,0
44263,0,2,0,1,2,1,1,3,1,1,18,1,16,2,1,0,3
44264,0,2,0,1,3,0,0,3,1,0,1,2,5,3,2,3,1
44265,1,1,0,1,1,1,1,3,1,0,17,1,30,0,1,1,2
44266,0,1,1,1,2,0,0,3,1,0,4,3,3,1,0,3,2
44267,0,2,0,1,1,1,3,3,1,0,10,1,16,3,2,3,0
44268,0,2,0,0,0,0,0,3,1,0,1,3,26,0,1,1,0
44269,0,2,0,1,1,0,0,3,1,0,7,3,26,1,1,3,0
44270,0,1,0,1,1,0,0,3,1,1,5,2,24,0,0,1,2
44271,1,1,0,0,1,0,4,3,1,0,12,2,16,2,1,0,1
44272,1,1,0,1,2,0,1,3,1,0,4,1,10,1,1,0,1
44273,0,2,0,1,3,0,3,3,1,0,1,1,5,4,0,1,2
44274,0,2,0,1,2,1,0,3,1,0,17,4,30,1,1,0,1
44275,0,2,1,0,0,1,0,3,1,0,4,2,5,1,1,3,1
44276,0,2,0,1,3,0,3,3,1,0,1,1,5,4,2,0,1
44277,0,1,1,1,1,0,0,3,1,0,5,3,24,2,1,3,1
44278,0,1,1,1,1,2,1,0,1,0,5,1,17,1,1,1,2
44279,0,2,0,0,3,0,0,3,1,0,1,2,5,3,1,1,2
44280,0,2,0,1,1,1,0,3,1,0,17,4,30,1,1,3,1
44281,0,2,0,0,2,0,2,3,1,0,10,1,24,3,0,3,1
44282,0,2,0,1,3,0,0,3,1,0,1,2,5,4,1,3,0
44283,0,2,1,0,1,2,1,3,1,0,17,1,24,0,1,3,2
44284,1,1,0,1,1,0,0,3,1,0,1,3,26,1,0,0,0
44285,1,2,0,1,0,3,0,3,1,0,13,4,23,0,0,3,0
44286,0,2,0,0,1,0,0,3,1,0,6,2,16,2,2,0,1
44287,0,1,0,0,1,0,2,1,1,0,5,1,5,2,1,1,0
44288,0,2,0,0,2,1,0,3,1,1,18,3,13,1,1,3,2
44289,0,1,1,1,2,0,1,3,1,0,5,1,0,2,1,0,3
44290,0,2,1,1,0,0,2,3,1,0,3,1,26,1,0,3,3
44291,0,1,1,0,1,0,0,0,1,0,1,4,3,0,1,0,2
44292,0,2,0,1,1,0,4,3,1,0,16,2,24,3,1,0,2
44293,0,2,0,1,2,0,0,3,1,0,10,4,10,0,2,0,0
44294,0,2,1,1,0,1,2,3,1,0,1,1,10,3,0,0,1
44295,1,1,1,0,3,0,0,3,1,0,1,3,5,3,1,1,0
44296,0,2,1,0,1,0,0,3,1,0,5,5,5,1,0,0,1
44297,1,1,1,1,2,0,1,3,1,0,12,1,16,1,1,1,3
44298,0,2,0,1,1,0,3,3,1,0,6,1,24,3,2,0,2
44299,1,2,0,1,1,0,4,3,1,0,5,4,17,1,0,0,0
44300,1,2,0,0,1,0,0,3,1,0,10,2,8,0,1,1,1
44301,1,2,1,1,1,1,0,3,1,0,18,2,5,0,1,3,1
44302,0,2,0,0,1,0,0,3,1,0,18,2,5,2,2,3,3
44303,0,2,1,1,1,1,0,3,1,0,17,2,30,3,1,1,2
44304,1,2,0,1,2,0,4,3,1,0,10,3,10,2,0,0,2
44305,0,2,1,1,2,0,0,3,1,0,13,5,23,1,1,1,0
44306,1,1,1,1,1,0,4,3,1,0,5,2,16,1,1,0,0
44307,0,1,1,1,2,0,0,3,1,0,12,2,0,2,0,0,3
44308,0,2,0,0,3,0,0,3,1,0,1,3,5,3,2,3,1
44309,0,2,0,1,3,0,4,3,1,0,1,2,5,3,1,3,3
44310,0,1,1,1,1,1,0,3,1,0,12,2,16,1,1,0,2
44311,0,2,1,0,2,0,0,3,1,0,8,4,18,2,1,3,0
44312,0,1,0,0,2,1,2,3,1,0,5,2,16,2,1,3,2
44313,0,2,0,0,2,0,0,3,1,0,4,2,16,2,0,0,2
44314,0,2,0,1,3,0,0,3,1,0,1,2,5,4,0,3,1
44315,0,2,0,1,0,0,0,3,1,0,5,2,23,2,0,3,2
44316,0,1,0,1,1,0,1,3,1,0,1,1,30,2,2,0,0
44317,0,2,0,1,1,1,0,3,1,0,3,2,30,3,2,1,1
44318,0,2,0,1,1,0,0,3,1,0,5,6,16,1,1,1,0
44319,0,2,0,1,1,0,0,3,1,0,1,3,16,2,2,0,2
44320,0,2,0,1,1,1,0,3,1,1,18,4,24,0,0,0,1
44321,0,2,0,1,1,0,2,3,1,0,1,1,24,4,2,0,1
44322,0,1,1,0,2,0,0,3,1,0,3,3,16,3,1,1,3
44323,0,2,0,1,3,0,0,3,1,0,1,2,5,4,2,0,2
44324,0,2,1,1,1,0,0,3,1,0,18,3,26,2,1,3,2
44325,0,2,1,0,2,2,0,3,1,0,10,4,16,0,2,0,3
44326,0,1,1,1,2,1,0,3,1,0,5,4,16,1,1,3,2
44327,1,1,0,0,1,2,1,3,1,1,17,1,10,0,2,1,1
44328,0,2,1,0,2,1,4,3,1,0,1,2,16,3,2,0,3
44329,0,1,1,1,3,0,0,3,1,0,1,2,5,4,2,0,1
44330,1,1,0,1,1,0,0,3,1,0,5,4,16,1,0,0,2
44331,0,1,0,0,2,0,0,3,1,0,3,2,16,2,1,1,3
44332,0,2,0,0,0,1,1,3,1,0,1,1,7,0,1,3,1
44333,0,2,0,1,1,0,0,3,1,0,17,2,23,4,2,0,1
44334,0,2,0,1,3,0,3,3,1,0,1,1,5,3,0,3,2
44335,1,2,1,1,1,2,1,3,1,0,12,1,20,1,2,0,3
44336,0,2,0,1,3,0,0,3,1,0,1,2,5,4,2,0,0
44337,0,2,0,1,1,1,0,3,1,0,1,3,10,1,1,0,1
44338,0,2,0,1,3,0,0,3,1,0,1,2,5,3,2,1,3
44339,0,2,0,1,3,0,0,3,1,0,1,2,5,3,1,3,0
44340,0,2,1,1,1,1,4,3,1,0,18,3,24,2,1,0,3
44341,0,1,1,1,1,0,0,3,1,0,1,3,16,1,1,0,0
44342,0,2,0,1,1,0,0,3,1,0,16,2,17,2,2,0,1
44343,0,1,1,1,2,1,0,3,1,0,5,2,0,1,1,3,2
44344,0,1,0,1,3,1,0,3,1,0,1,2,5,4,1,3,0
44345,0,2,0,0,0,1,0,3,1,0,18,2,16,1,0,0,3
44346,0,2,0,1,2,0,0,3,1,0,10,2,24,2,2,1,1
44347,0,1,1,0,0,1,0,3,1,0,17,2,4,1,0,1,3
44348,0,1,1,0,1,0,4,3,1,0,5,2,25,2,1,1,3
44349,0,2,0,1,3,0,3,3,1,0,1,1,5,4,0,1,1
44350,0,2,0,0,2,0,1,3,1,0,1,1,16,1,1,0,2
44351,1,2,0,1,0,0,1,3,1,1,13,1,23,4,0,0,1
44352,0,1,0,1,1,0,1,3,1,0,5,1,16,0,1,0,1
44353,0,2,1,1,3,0,0,3,1,0,1,2,5,4,2,0,2
44354,0,1,0,1,1,1,0,3,1,0,5,3,17,2,1,3,1
44355,0,1,1,1,1,0,0,3,1,0,5,2,28,3,0,1,2
44356,0,2,0,0,1,0,0,3,1,0,3,3,23,1,0,3,0
44357,0,2,0,1,2,1,2,3,1,0,4,1,28,3,0,3,3
44358,1,2,0,1,2,0,0,3,1,0,6,2,32,0,1,1,1
44359,0,2,0,1,2,1,0,3,1,0,14,2,16,3,1,1,2
44360,0,2,0,1,1,0,0,3,1,0,6,2,16,3,2,0,1
44361,0,2,0,1,2,1,0,3,1,0,3,2,5,2,0,0,3
44362,1,2,0,1,2,0,1,3,1,1,5,1,16,2,1,0,2
44363,0,1,1,1,1,0,0,3,1,0,12,2,16,4,1,3,2
44364,0,1,0,0,2,0,0,3,1,0,5,3,16,1,1,3,3
44365,0,2,0,0,2,0,0,3,1,0,13,2,5,1,1,3,1
44366,0,1,1,1,0,0,0,0,1,0,1,2,26,3,1,0,3
44367,0,1,0,0,2,1,1,0,1,0,10,1,16,2,1,1,2
44368,0,1,1,1,2,3,0,3,1,0,3,2,16,2,0,3,1
44369,0,2,0,1,0,0,0,3,1,0,4,2,16,1,1,0,2
44370,1,2,0,1,1,0,0,3,1,0,16,3,24,0,0,1,0
44371,0,1,0,1,1,0,1,3,1,0,7,1,13,0,1,0,1
44372,1,1,1,0,1,0,3,3,1,0,12,1,16,3,1,3,1
44373,0,2,0,1,3,0,0,3,1,0,1,2,5,3,1,3,1
44374,1,2,0,0,1,0,0,3,1,0,10,2,10,2,2,0,1
44375,0,2,1,1,2,2,1,3,1,0,5,2,9,0,1,1,2
44376,0,1,1,0,3,0,0,3,1,0,1,2,5,3,1,1,1
44377,0,2,0,1,2,0,0,3,1,0,16,4,21,0,1,3,2
44378,0,2,1,1,2,0,4,3,1,0,1,2,16,3,2,0,2
44379,0,2,1,0,1,0,0,3,1,0,13,2,23,1,0,0,0
44380,1,1,0,1,1,0,0,3,1,0,7,2,5,3,1,1,1
44381,0,2,0,1,1,0,0,3,1,1,10,2,24,3,1,3,1
44382,1,2,0,1,2,0,0,3,1,0,10,2,24,1,0,0,2
44383,0,2,0,1,3,0,0,3,1,0,1,2,5,3,2,1,3
44384,0,1,1,0,1,0,4,3,1,0,15,3,10,3,0,0,0
44385,0,2,0,1,1,0,0,3,1,0,18,2,24,2,1,1,1
44386,0,2,0,1,2,0,0,3,1,1,5,2,24,0,0,1,1
44387,0,1,0,0,1,3,0,0,1,1,5,2,5,1,0,1,1
44388,0,1,1,0,1,0,0,3,1,0,5,2,0,2,1,0,2
44389,0,2,0,1,1,0,0,3,1,0,5,2,24,2,2,3,2
44390,0,1,0,1,2,0,0,3,1,0,1,2,20,2,2,0,2
44391,0,2,1,1,2,0,0,3,1,0,13,2,23,1,0,0,0
44392,0,1,1,0,2,0,0,0,1,0,5,2,0,1,1,0,3
44393,0,1,1,1,1,0,0,3,1,0,1,2,16,2,1,0,3
44394,0,2,0,1,1,0,0,3,1,0,7,2,23,3,1,0,1
44395,0,2,0,0,1,0,2,3,1,0,10,2,10,1,1,1,0
44396,0,1,0,1,2,0,0,3,1,0,3,2,18,2,2,3,2
44397,0,2,0,1,0,0,2,3,1,0,17,2,30,1,1,1,1
44398,1,1,0,1,2,0,4,3,1,0,5,2,0,2,0,3,1
44399,1,1,1,1,2,1,0,1,1,0,12,2,16,3,0,0,3
44400,0,2,0,1,1,0,4,3,1,0,5,2,24,2,1,3,1
44401,0,2,1,0,2,0,0,3,1,0,12,3,20,2,2,1,2
44402,0,2,0,1,2,0,4,3,1,0,10,2,24,1,2,1,1
44403,0,2,0,1,3,0,0,3,1,0,1,2,5,3,0,1,2
44404,1,2,0,0,1,0,4,3,1,0,10,3,24,2,1,3,1
44405,0,2,0,1,3,0,0,3,1,0,1,2,5,4,1,0,2
44406,0,2,1,1,3,0,0,3,1,0,1,2,5,3,0,0,1
44407,0,2,0,0,2,1,2,3,1,0,17,2,21,0,0,1,1
44408,0,2,0,1,1,0,4,3,1,0,5,3,16,1,2,0,1
44409,0,2,1,1,1,0,0,3,1,0,10,4,16,1,0,1,3
44410,0,2,0,1,0,1,0,3,1,0,13,2,23,4,2,0,3
44411,0,2,0,1,1,0,0,3,1,1,16,2,30,2,2,1,0
44412,0,1,0,0,2,0,0,3,1,0,15,3,16,0,1,0,0
44413,0,1,1,0,1,1,0,3,1,0,17,2,23,3,2,3,3
44414,0,1,1,1,0,1,0,3,1,0,3,2,0,1,0,3,2
44415,0,1,1,0,2,0,1,3,1,0,7,2,13,2,0,1,2
44416,0,2,1,1,0,0,0,3,1,0,4,2,1,3,0,0,2
44417,0,1,0,0,1,1,0,3,1,0,3,2,16,1,0,1,3
44418,0,2,0,1,1,0,4,3,1,0,16,2,31,2,1,0,0
44419,0,1,1,1,2,1,0,3,1,0,5,3,0,2,0,1,2
44420,0,2,1,1,1,0,4,3,1,0,18,2,22,2,0,0,2
44421,0,2,0,1,3,1,2,3,1,0,1,1,5,4,1,3,1
44422,0,2,0,1,1,0,1,3,1,0,1,1,7,0,1,0,0
44423,0,2,0,0,2,1,0,3,1,1,18,2,16,0,0,0,3
44424,0,1,0,1,2,2,1,3,1,0,5,1,16,0,1,0,3
44425,0,1,1,1,2,0,0,3,1,0,12,5,10,2,0,1,1
44426,0,2,0,0,1,0,0,3,1,0,5,4,16,1,1,0,3
44427,0,2,0,0,0,0,0,3,1,0,16,5,30,1,0,1,1
