TARGET,자녀 수,가족 구성원 수,나이,가입연수,월간 수입,성별,차량 소유 여부,부동산 소유 여부,수입 유형,최종 학력,결혼 여부,주거 형태,휴대전화 소유 여부,이메일 소유 여부,직업,산업군,도시구분
0,2,3.0,38,0.0,2212500.0,1,0,1,0,0,1,3,1,0,17,19,3
0,0,2.0,41,8.0,4425000.0,0,1,1,1,0,0,3,1,0,4,0,3
1,0,1.0,36,19.0,3363000.0,0,1,0,1,0,1,3,1,0,5,16,3
0,0,2.0,46,13.0,1593000.0,1,1,1,2,0,0,3,1,0,3,10,1
0,0,2.0,23,23.0,3097500.0,1,0,1,1,0,0,3,1,0,17,10,3
0,0,1.0,59,8.0,3097500.0,1,0,1,2,0,1,3,1,0,17,20,2
0,0,1.0,50,4.0,2655000.0,1,0,1,2,0,3,3,1,0,4,16,3
0,0,1.0,62,7.0,3097500.0,1,0,1,3,0,1,3,1,0,1,5,1
0,0,2.0,57,25.0,3363000.0,0,1,0,2,0,0,3,1,0,5,16,3
0,0,1.0,52,36.0,973500.0,1,0,1,1,0,3,3,1,0,1,30,1
0,0,2.0,26,0.0,1770000.0,1,0,1,1,1,0,3,1,0,10,24,3
0,0,2.0,48,18.0,3097500.0,0,1,1,1,0,0,3,1,0,12,24,3
0,0,2.0,50,33.0,1416000.0,1,1,0,2,0,0,0,1,0,18,28,2
0,1,3.0,39,15.0,3540000.0,1,1,1,2,0,0,3,1,0,1,10,3
1,0,1.0,41,5.0,1283250.0,1,0,0,1,1,1,3,1,0,10,16,3
1,0,1.0,46,23.0,1770000.0,1,0,1,1,0,2,3,1,0,10,10,3
0,0,2.0,52,19.0,3097500.0,1,0,1,2,0,4,3,1,0,5,16,2
0,0,1.0,51,21.0,2655000.0,1,1,1,1,0,1,3,1,0,10,16,2
0,0,2.0,33,4.0,6195000.0,0,0,1,1,1,0,3,1,0,3,26,3
0,2,4.0,31,14.0,6195000.0,0,1,1,0,1,0,3,1,0,17,4,1
0,0,1.0,24,13.0,3363000.0,0,1,1,1,2,1,1,1,0,5,20,3
0,0,2.0,45,20.0,3982500.0,1,0,1,2,0,0,3,1,0,10,24,3
0,0,2.0,43,16.0,5310000.0,0,0,1,2,0,0,3,1,0,5,16,3
0,0,1.0,61,10.0,1327500.0,1,0,1,3,0,3,3,1,0,1,5,3
0,0,1.0,27,16.0,6195000.0,0,1,1,1,1,1,3,1,1,1,16,1
0,1,3.0,43,15.0,3097500.0,1,1,1,1,1,4,3,1,0,17,23,2
0,0,2.0,48,2.0,5310000.0,1,0,1,1,1,4,3,1,0,10,10,3
0,1,3.0,28,6.0,3540000.0,0,0,1,1,0,0,3,1,0,5,0,1
0,0,1.0,49,9.0,4336500.0,1,0,1,1,0,3,3,1,0,10,5,2
0,0,2.0,33,30.0,3097500.0,1,0,1,2,0,0,3,1,0,16,16,3
0,2,4.0,38,13.0,1770000.0,1,1,1,1,0,0,3,1,0,6,16,3
0,0,2.0,61,15.0,3982500.0,1,0,0,3,0,0,3,1,0,1,5,2
0,0,2.0,58,1.0,4867500.0,1,0,1,3,0,0,3,1,0,1,5,3
0,0,2.0,67,24.0,946950.0,1,0,1,3,0,0,3,1,0,1,5,3
0,2,4.0,32,11.0,2212500.0,0,1,1,1,0,0,3,1,0,15,16,3
1,0,1.0,61,0.0,1770000.0,0,0,1,3,0,1,3,1,0,1,5,1
0,1,3.0,38,13.0,3097500.0,1,0,1,1,0,0,3,1,0,1,16,2
0,0,1.0,66,10.0,3540000.0,1,1,1,1,0,3,3,1,0,1,5,2
0,0,2.0,65,31.0,2655000.0,1,0,0,1,0,4,3,1,0,6,16,3
0,0,1.0,55,29.0,2655000.0,0,1,1,1,1,3,3,1,0,3,16,3
0,0,2.0,65,40.0,1327500.0,0,0,1,3,0,0,3,1,0,1,5,3
0,0,2.0,36,14.0,2566500.0,1,1,0,2,0,4,3,1,0,1,16,3
0,0,1.0,58,17.0,1593000.0,1,0,1,1,0,1,3,1,0,6,16,3
0,0,2.0,43,8.0,3097500.0,0,1,1,1,0,0,2,1,1,12,16,1
0,0,1.0,53,19.0,3982500.0,0,1,1,2,1,2,3,1,0,4,5,3
0,0,2.0,29,10.0,1770000.0,0,1,0,1,0,4,0,1,0,7,16,3
0,0,2.0,51,25.0,1504500.0,1,0,1,1,0,0,3,1,0,13,23,2
0,0,2.0,55,7.0,2212500.0,1,0,0,2,0,0,3,1,0,4,24,3
0,2,4.0,32,16.0,4646250.0,0,1,1,1,1,0,3,1,0,3,16,3
0,1,3.0,45,6.0,885000.0,1,1,1,1,0,0,3,1,0,3,11,2
0,0,2.0,60,27.0,5310000.0,0,1,0,1,0,0,3,1,0,1,16,3
0,1,3.0,36,8.0,2655000.0,1,0,1,1,0,0,3,1,0,3,21,1
0,2,4.0,28,13.0,1488127.5,1,0,0,2,1,0,3,1,0,4,16,3
0,0,1.0,63,2.0,3097500.0,1,0,0,3,0,3,3,1,0,1,5,3
0,0,1.0,38,0.0,2478000.0,0,1,1,1,1,1,3,1,0,7,13,3
0,1,3.0,51,0.0,2655000.0,0,0,1,1,0,0,3,1,0,5,0,2
0,1,2.0,28,13.0,2212500.0,1,1,0,1,0,1,3,1,0,1,23,2
0,1,2.0,40,20.0,3982500.0,1,0,1,1,0,1,3,1,0,13,5,2
0,0,1.0,53,3.0,3717000.0,1,0,1,1,0,1,3,1,0,16,10,1
0,0,2.0,29,2.0,2655000.0,1,1,0,1,0,0,3,1,0,1,16,3
0,0,2.0,45,4.0,1327500.0,1,0,0,2,1,4,3,1,0,6,24,3
0,0,2.0,35,3.0,3628500.0,0,1,1,1,0,4,3,1,0,5,5,3
0,0,1.0,59,10.0,1327500.0,1,0,1,3,0,1,3,1,0,1,5,3
0,0,2.0,53,15.0,1858500.0,1,0,1,3,0,0,3,1,0,1,5,2
1,0,2.0,34,23.0,1062000.0,1,0,0,1,1,0,3,1,0,1,26,3
0,0,2.0,65,43.0,4425000.0,1,0,1,3,0,0,3,1,0,1,5,3
0,0,2.0,57,22.0,2655000.0,1,1,0,3,1,0,3,1,0,1,5,3
0,2,4.0,35,14.0,1062000.0,1,0,0,1,0,0,3,1,0,10,24,2
0,1,2.0,38,3.0,2655000.0,0,1,1,1,0,1,3,1,0,7,13,2
0,0,2.0,37,20.0,2566500.0,1,0,0,1,1,0,3,1,0,5,16,3
0,0,2.0,30,14.0,3540000.0,1,0,0,1,1,0,3,1,0,18,16,2
0,0,1.0,67,26.0,2212500.0,1,0,1,1,0,2,3,1,0,1,16,2
0,0,1.0,51,21.0,2212500.0,1,0,1,1,0,2,3,1,0,2,24,2
0,0,2.0,27,13.0,1593000.0,1,0,1,1,0,4,3,1,0,17,16,2
0,0,2.0,66,13.0,4071000.0,1,0,1,3,0,0,3,1,0,1,5,3
0,0,2.0,37,14.0,3097500.0,1,0,1,2,0,0,3,1,0,5,17,3
0,1,3.0,38,2.0,3265650.0,1,0,0,1,1,0,3,1,0,10,16,2
0,1,3.0,27,6.0,4425000.0,1,0,0,1,0,0,3,1,1,1,16,1
0,1,3.0,44,7.0,6372000.0,0,1,0,0,0,0,2,1,0,17,4,1
0,2,4.0,27,1.0,4336500.0,1,0,1,1,0,0,3,1,0,5,16,3
0,0,2.0,41,5.0,8850000.0,1,1,1,2,1,0,3,1,1,17,5,3
0,1,3.0,27,6.0,1770000.0,1,0,1,1,1,0,3,1,0,18,16,3
0,0,1.0,59,27.0,2212500.0,1,0,0,2,0,1,3,1,0,3,7,1
1,0,1.0,62,8.0,2035500.0,1,0,1,3,0,3,3,1,0,1,5,3
0,1,3.0,27,9.0,2376136.5,0,0,0,2,0,0,3,1,0,10,10,3
0,1,3.0,56,5.0,7522500.0,1,1,1,1,0,0,3,1,0,1,30,3
0,0,2.0,61,4.0,6637500.0,1,0,1,2,0,4,3,1,0,3,24,3
0,0,2.0,62,12.0,3982500.0,1,0,1,3,0,0,3,1,0,1,5,2
0,0,2.0,51,22.0,3097500.0,1,1,1,1,0,0,3,1,0,5,16,3
0,0,2.0,28,13.0,7080000.0,0,1,1,1,1,0,3,1,0,18,16,3
0,0,1.0,23,5.0,2212500.0,0,0,1,2,2,1,3,1,0,1,16,3
1,2,3.0,29,11.0,2655000.0,1,0,1,2,0,2,3,1,0,5,17,3
0,0,2.0,36,19.0,3540000.0,1,0,1,1,0,0,0,1,0,10,10,3
0,0,2.0,53,29.0,4867500.0,0,0,1,1,0,0,3,1,0,15,20,2
0,0,2.0,32,4.0,4867500.0,0,0,0,1,0,0,3,1,0,7,13,1
0,0,2.0,32,15.0,2212500.0,1,1,0,2,1,0,3,1,0,1,16,3
0,0,2.0,26,9.0,3540000.0,1,0,1,1,0,0,3,1,0,1,16,3
0,0,1.0,64,30.0,1327500.0,1,0,1,3,0,1,3,1,0,1,5,3
0,0,2.0,57,27.0,3097500.0,1,0,1,2,0,0,3,1,0,5,16,2
0,0,2.0,38,13.0,4425000.0,1,0,1,1,3,0,3,1,1,10,16,1
0,0,1.0,57,14.0,4425000.0,1,1,1,3,0,3,3,1,0,1,5,3
0,0,1.0,58,28.0,5044500.0,1,0,1,1,0,2,3,1,0,4,16,1
1,0,2.0,44,5.0,1593000.0,1,0,1,2,0,0,3,1,0,1,24,3
0,0,2.0,44,17.0,3540000.0,1,1,1,1,0,0,3,1,0,4,16,3
0,0,1.0,60,4.0,1770000.0,1,0,1,3,0,3,3,1,0,1,5,3
1,0,2.0,60,15.0,2655000.0,1,1,0,1,0,0,3,1,0,10,16,2
0,1,3.0,43,3.0,5310000.0,1,1,1,2,0,0,3,1,0,17,26,3
0,0,2.0,44,10.0,1416000.0,1,0,0,1,0,0,3,1,0,10,17,3
0,1,3.0,41,22.0,2655000.0,0,0,0,1,1,0,3,1,0,5,20,3
0,0,2.0,55,25.0,4425000.0,1,1,1,3,0,4,3,1,0,1,5,3
0,0,1.0,63,21.0,1947000.0,1,0,1,3,0,3,0,1,0,1,5,2
0,0,2.0,54,17.0,2655000.0,1,1,1,1,0,0,3,1,1,5,30,2
0,0,1.0,33,3.0,3097500.0,1,0,0,1,1,1,3,1,0,3,28,1
1,0,2.0,43,0.0,5310000.0,0,0,1,1,0,0,3,1,0,5,24,1
0,0,1.0,37,20.0,5310000.0,0,1,0,2,0,1,1,1,0,5,11,3
0,0,1.0,58,14.0,4425000.0,0,1,0,3,0,1,0,1,0,1,5,2
0,0,1.0,60,2.0,3097500.0,0,1,1,3,0,3,3,1,0,1,5,1
1,0,1.0,59,26.0,5752500.0,1,0,1,3,0,3,3,1,0,1,5,2
1,1,3.0,25,10.0,2655000.0,0,0,1,2,0,0,3,1,0,1,20,3
0,0,1.0,64,11.0,1920450.0,1,0,1,3,0,1,3,1,0,1,5,2
0,0,2.0,39,12.0,2212500.0,0,1,0,1,0,0,3,1,0,5,28,3
0,0,2.0,29,12.0,3363000.0,1,0,0,1,2,0,3,1,0,10,10,1
0,0,1.0,56,20.0,11947500.0,1,1,1,2,0,1,3,1,0,3,16,3
0,0,2.0,62,32.0,3717000.0,1,0,1,3,0,0,3,1,0,1,5,2
0,1,3.0,37,2.0,885000.0,1,0,1,1,3,4,3,1,0,6,30,2
0,0,2.0,53,8.0,3540000.0,0,1,1,1,1,0,3,1,0,5,16,1
0,0,1.0,37,16.0,3097500.0,1,0,1,1,1,2,3,1,1,3,21,2
0,0,2.0,51,24.0,88500000.0,0,0,0,1,0,0,3,1,0,5,0,1
0,0,2.0,27,20.0,1327500.0,1,0,1,1,0,0,3,1,0,5,24,3
1,0,1.0,48,25.0,3097500.0,1,1,0,1,1,1,3,1,0,16,5,1
0,0,2.0,58,11.0,840750.0,1,0,1,3,0,0,3,1,0,1,5,1
0,0,1.0,29,2.0,7965000.0,0,1,1,2,1,1,3,1,0,3,16,3
0,0,2.0,27,12.0,1504500.0,1,0,1,1,0,0,3,1,0,10,16,1
0,2,4.0,32,14.0,4425000.0,0,1,1,2,0,0,3,1,0,12,16,2
0,1,3.0,22,8.0,1504500.0,1,0,1,1,0,0,3,1,0,5,16,2
0,0,2.0,40,7.0,4425000.0,1,0,0,2,0,0,3,1,0,2,18,3
1,2,4.0,32,15.0,1770000.0,0,1,0,1,0,0,3,1,0,5,16,1
0,0,2.0,38,18.0,2920500.0,1,0,1,0,0,0,3,1,0,17,21,3
0,0,1.0,52,15.0,3186000.0,1,0,1,2,0,3,3,1,0,2,24,2
0,0,1.0,66,36.0,1239000.0,1,0,0,3,0,1,3,1,0,1,5,2
0,0,2.0,44,15.0,3540000.0,1,0,1,1,0,0,3,1,0,1,26,1
0,0,1.0,59,25.0,1947000.0,1,0,1,1,0,1,3,1,0,1,5,1
0,1,2.0,50,11.0,3097500.0,1,0,0,1,0,3,3,1,0,1,30,3
0,0,2.0,47,6.0,2035500.0,1,1,1,2,0,0,3,1,0,10,16,3
0,0,2.0,59,19.0,2655000.0,1,0,1,3,0,0,3,1,0,1,5,3
0,0,1.0,38,6.0,3540000.0,1,0,0,1,0,2,3,1,0,10,24,2
0,0,1.0,52,14.0,2655000.0,1,0,1,1,1,2,3,1,0,18,16,3
0,0,2.0,36,20.0,5310000.0,0,1,0,0,3,0,1,1,0,3,4,3
0,0,2.0,58,25.0,6018000.0,1,0,1,3,0,0,3,1,0,1,5,1
0,0,2.0,47,5.0,7168500.0,1,0,0,1,0,4,3,1,0,10,17,1
0,0,2.0,39,0.0,2655000.0,0,1,1,1,0,0,3,1,0,5,20,3
0,0,2.0,52,4.0,2832000.0,1,0,0,2,0,0,3,1,0,10,16,2
0,0,1.0,46,13.0,2389500.0,0,1,0,1,0,1,1,1,0,3,28,2
0,1,3.0,38,0.0,2212500.0,0,1,1,1,1,0,3,1,0,12,20,2
0,0,2.0,44,23.0,4248000.0,1,0,0,1,0,0,3,1,0,5,16,3
0,0,2.0,50,17.0,2655000.0,1,0,1,1,0,0,3,1,0,10,16,2
0,0,2.0,52,10.0,5310000.0,0,1,0,2,0,0,3,1,0,5,20,2
0,2,4.0,39,19.0,2212500.0,1,1,1,1,0,0,3,1,0,10,17,2
0,0,2.0,57,12.0,2655000.0,1,0,1,3,0,0,3,1,0,1,5,3
0,0,1.0,27,26.0,2655000.0,1,0,1,1,1,1,1,1,0,4,16,3
0,0,1.0,39,23.0,2124000.0,0,0,1,1,0,1,3,1,0,7,16,3
0,0,2.0,45,20.0,3274500.0,1,0,1,2,0,0,3,1,0,16,16,2
0,1,3.0,54,16.0,2655000.0,0,0,1,1,0,0,3,1,0,7,16,2
0,0,2.0,60,11.0,2212500.0,1,0,1,3,0,0,3,1,0,1,5,1
0,0,2.0,51,26.0,3540000.0,1,0,0,1,0,0,3,1,0,18,5,3
0,0,2.0,51,5.0,3982500.0,0,1,1,2,1,0,3,1,0,4,16,3
0,0,1.0,40,3.0,3097500.0,1,0,0,0,1,1,3,1,0,1,26,1
0,0,1.0,50,6.0,1327500.0,1,0,1,1,0,2,3,1,0,5,24,3
1,0,2.0,34,7.0,1770000.0,0,0,0,1,0,0,3,1,1,1,16,2
0,0,1.0,42,5.0,4425000.0,0,0,1,1,0,1,3,1,0,3,16,1
0,0,1.0,44,14.0,2124000.0,1,0,1,1,0,2,3,1,0,16,16,3
1,0,2.0,46,10.0,3982500.0,1,0,1,1,1,0,3,1,0,16,16,1
0,0,2.0,45,17.0,2212500.0,1,0,0,2,0,0,3,1,0,16,10,3
0,0,2.0,24,7.0,2655000.0,0,0,1,1,0,4,3,1,0,15,16,1
0,2,4.0,30,30.0,1239000.0,1,1,1,1,1,0,3,1,0,1,5,1
0,1,3.0,44,16.0,1770000.0,1,0,1,1,1,0,3,1,0,17,21,3
0,0,2.0,52,30.0,5133000.0,1,0,1,2,0,0,3,1,0,7,13,2
0,0,2.0,40,16.0,2655000.0,1,0,1,1,0,0,3,1,1,5,16,3
0,1,3.0,31,19.0,3540000.0,1,1,1,1,1,4,3,1,0,10,16,3
0,0,1.0,25,11.0,2212500.0,0,1,1,1,2,1,3,1,0,10,24,2
0,0,1.0,36,9.0,4867500.0,1,0,1,2,1,2,3,1,0,8,24,1
0,1,3.0,37,7.0,1593000.0,1,0,0,2,1,0,3,1,0,7,28,3
0,0,2.0,50,22.0,1327500.0,1,1,0,2,0,0,3,1,0,5,17,3
0,0,2.0,49,6.0,1770000.0,1,0,1,1,0,0,3,1,0,10,16,3
0,0,1.0,60,38.0,4248000.0,1,0,1,2,0,3,3,1,0,5,16,2
0,2,4.0,44,19.0,3186000.0,0,1,1,1,0,0,3,1,0,12,16,2
0,2,4.0,38,3.0,3097500.0,1,0,0,1,0,0,0,1,0,5,16,1
0,0,1.0,35,14.0,3097500.0,1,0,1,1,0,2,3,1,0,10,5,2
0,1,2.0,43,20.0,17700000.0,1,1,0,1,1,1,3,1,0,3,16,3
0,0,2.0,59,0.0,1062000.0,0,0,1,3,1,0,3,1,0,1,5,1
0,0,2.0,57,1.0,3982500.0,0,1,0,3,1,0,3,1,0,1,5,3
1,0,2.0,33,8.0,3540000.0,1,1,1,1,0,0,3,1,1,4,24,1
0,1,3.0,37,14.0,2478000.0,1,0,0,1,0,0,3,1,0,10,10,1
0,1,3.0,34,17.0,3982500.0,1,0,0,2,1,0,0,1,0,5,17,2
0,0,1.0,44,27.0,2920500.0,1,0,1,0,0,2,3,1,0,17,21,1
0,0,2.0,49,16.0,1327500.0,1,0,1,2,0,0,3,1,0,13,23,3
0,1,3.0,48,16.0,3540000.0,1,0,1,2,1,0,3,1,0,18,16,1
0,0,1.0,50,0.0,2655000.0,1,1,0,1,1,2,3,1,0,4,25,2
0,0,1.0,45,6.0,3982500.0,1,0,0,1,0,2,3,1,0,5,24,2
0,0,2.0,66,41.0,3982500.0,0,0,1,3,0,0,0,1,0,1,5,3
0,0,2.0,58,7.0,2212500.0,1,0,1,2,0,4,3,1,0,1,23,3
0,1,3.0,25,11.0,2212500.0,0,1,0,1,0,0,3,1,0,5,24,2
0,2,4.0,57,2.0,7080000.0,0,1,1,3,0,0,3,1,0,1,5,3
0,1,3.0,28,12.0,2655000.0,0,0,1,0,0,0,2,1,0,5,5,1
0,0,1.0,67,27.0,3540000.0,1,0,1,3,1,3,3,1,0,1,5,3
0,0,2.0,40,22.0,3097500.0,1,0,1,1,0,4,3,1,1,5,16,3
0,2,4.0,39,23.0,3097500.0,1,0,1,2,0,0,3,1,0,1,0,3
0,2,4.0,30,0.0,3097500.0,0,1,0,0,0,0,3,1,0,4,3,1
0,0,2.0,45,13.0,15045000.0,1,1,1,1,1,0,3,1,0,1,16,3
0,0,2.0,38,5.0,2655000.0,1,0,0,1,0,0,3,1,0,1,16,2
1,0,2.0,47,2.0,4425000.0,1,0,1,1,0,0,3,1,0,5,5,2
1,1,3.0,34,2.0,4425000.0,1,1,0,0,1,0,2,1,0,17,26,3
0,0,2.0,56,2.0,4425000.0,1,0,1,3,0,0,3,1,0,1,5,3
0,0,2.0,60,32.0,2212500.0,1,0,1,3,0,0,3,1,0,1,5,3
0,0,1.0,46,26.0,2212500.0,1,0,1,1,0,3,3,1,0,10,24,2
0,0,2.0,44,7.0,3097500.0,1,0,1,1,0,0,3,1,0,17,19,2
0,2,4.0,34,4.0,3097500.0,0,1,1,1,0,4,3,1,0,5,16,3
0,0,1.0,54,0.0,1770000.0,1,0,1,2,0,1,3,1,0,1,16,1
0,0,2.0,23,4.0,2655000.0,1,1,0,1,1,0,3,1,0,17,24,1
0,0,2.0,50,21.0,1504500.0,1,0,1,1,1,0,3,1,0,7,13,2
0,1,3.0,41,7.0,2655000.0,1,0,0,1,0,0,3,1,0,17,21,2
0,0,1.0,46,25.0,6195000.0,0,0,1,1,0,1,3,1,0,7,13,2
0,1,3.0,37,19.0,3540000.0,1,0,1,1,0,0,3,1,0,10,16,3
0,0,2.0,58,4.0,2212500.0,1,1,1,3,0,0,3,1,0,1,5,1
1,0,1.0,23,4.0,2212500.0,1,0,1,2,0,1,1,1,0,13,23,2
0,0,2.0,48,20.0,1062000.0,1,0,1,1,1,0,3,1,0,17,10,3
0,2,4.0,31,8.0,2920500.0,0,1,0,1,0,0,3,1,0,12,20,2
0,0,2.0,48,17.0,5929500.0,1,0,0,1,1,0,3,1,0,1,5,1
0,2,4.0,33,6.0,3982500.0,0,0,1,1,0,0,1,1,0,5,16,3
0,1,3.0,28,4.0,1770000.0,1,0,0,1,0,0,3,1,0,1,16,2
0,0,1.0,22,7.0,1327500.0,1,0,0,1,0,1,3,1,0,16,8,1
0,0,2.0,63,17.0,3097500.0,0,1,0,3,0,0,3,1,0,1,5,1
0,0,2.0,48,20.0,2655000.0,1,0,1,2,1,0,3,1,0,10,10,3
0,0,2.0,27,1.0,885000.0,1,1,1,1,0,0,3,1,0,9,23,3
0,0,2.0,39,22.0,2212500.0,1,0,1,1,0,4,3,1,0,10,10,3
0,0,2.0,62,26.0,1327500.0,1,0,1,3,1,0,3,1,0,1,5,3
0,1,3.0,46,22.0,1770000.0,1,0,1,1,0,4,3,1,0,1,17,3
0,0,2.0,37,14.0,2035500.0,1,0,0,0,0,4,3,1,0,1,30,2
0,0,2.0,45,29.0,4336500.0,1,0,1,2,0,4,3,1,0,10,24,2
0,2,4.0,37,0.0,3540000.0,1,0,1,1,1,0,3,1,0,17,24,3
0,0,2.0,55,1.0,2655000.0,0,1,0,2,0,4,3,1,0,1,16,2
0,2,4.0,31,15.0,3363000.0,1,0,1,1,0,0,3,1,0,10,24,2
0,0,1.0,65,12.0,2212500.0,1,0,1,3,0,3,3,1,0,1,5,3
0,0,2.0,60,7.0,1681500.0,1,0,1,3,0,0,3,1,0,1,5,1
1,1,3.0,31,3.0,3363000.0,1,0,0,1,0,0,3,1,0,1,16,3
1,0,2.0,56,27.0,3540000.0,1,0,0,1,0,0,3,1,0,13,23,3
0,1,3.0,43,17.0,3363000.0,1,0,0,1,0,4,0,1,0,3,26,2
0,0,1.0,29,10.0,3363000.0,1,0,0,1,0,1,3,1,0,17,10,3
0,0,2.0,49,22.0,2212500.0,1,0,1,1,0,0,3,1,0,5,16,2
0,0,2.0,46,8.0,8850000.0,0,1,1,0,1,0,3,1,0,1,4,2
0,0,1.0,41,13.0,1770000.0,1,0,0,1,1,2,3,1,0,18,16,1
0,1,3.0,31,2.0,3540000.0,1,1,0,2,1,0,3,1,0,18,17,3
1,0,1.0,46,22.0,2478000.0,0,0,1,2,0,2,3,1,0,5,16,1
0,0,2.0,24,19.0,2655000.0,1,0,0,1,0,0,3,1,0,9,23,3
0,2,4.0,38,13.0,3982500.0,1,0,1,1,1,0,3,1,0,10,16,2
0,0,2.0,39,8.0,2655000.0,1,1,1,1,1,0,3,1,1,1,16,3
0,0,2.0,38,4.0,3540000.0,1,0,1,2,0,0,3,1,0,16,10,3
0,0,2.0,31,4.0,5752500.0,0,0,0,2,1,0,3,1,0,4,23,3
0,2,4.0,43,4.0,2212500.0,0,1,0,2,0,0,2,1,0,5,16,3
0,0,2.0,50,28.0,2655000.0,1,0,1,1,0,4,3,1,0,18,5,3
0,1,2.0,30,30.0,2212500.0,1,0,1,1,2,2,3,1,0,10,24,3
0,0,2.0,59,11.0,3097500.0,0,0,1,2,0,0,3,1,0,7,13,2
0,0,2.0,43,2.0,6195000.0,0,0,0,1,0,0,3,1,0,7,13,3
0,1,3.0,29,15.0,2212500.0,1,0,1,0,0,0,3,1,0,1,25,2
0,1,3.0,27,12.0,3982500.0,1,1,1,2,1,0,3,1,0,18,16,3
1,0,2.0,57,19.0,6903000.0,1,0,1,2,1,0,3,1,0,3,16,1
0,0,2.0,62,30.0,2212500.0,0,0,0,3,2,0,3,1,0,1,5,3
0,0,2.0,32,13.0,2212500.0,0,1,0,1,0,0,3,1,0,12,16,1
0,0,2.0,57,26.0,6991500.0,1,0,1,0,0,0,3,1,0,13,5,3
0,0,1.0,43,2.0,3097500.0,1,0,0,1,1,1,3,1,0,8,24,3
0,0,1.0,58,24.0,1416000.0,1,0,0,3,1,2,3,1,0,1,5,1
0,0,2.0,27,5.0,1593000.0,1,0,0,1,0,0,3,1,0,10,10,3
0,0,2.0,31,26.0,3982500.0,0,1,1,1,1,4,3,1,0,1,24,2
0,2,4.0,29,0.0,2655000.0,1,0,1,1,0,0,2,1,0,10,16,1
0,0,2.0,65,17.0,1947000.0,1,0,1,3,0,0,3,1,0,1,5,3
0,0,1.0,55,29.0,3540000.0,0,0,0,3,0,1,0,1,0,1,5,1
1,1,3.0,36,20.0,1770000.0,1,0,1,2,0,0,3,1,0,10,24,3
0,0,1.0,30,14.0,4425000.0,1,0,1,2,1,1,3,1,1,1,16,3
0,0,2.0,59,8.0,1327500.0,1,1,1,3,0,0,3,1,0,1,5,3
0,0,2.0,57,10.0,5752500.0,1,0,1,3,0,0,3,1,0,1,5,2
0,1,2.0,24,8.0,2655000.0,1,0,0,2,0,1,3,1,0,5,24,2
1,0,2.0,35,3.0,2212500.0,0,1,1,2,0,4,3,1,0,5,5,2
0,1,3.0,31,12.0,1770000.0,1,0,1,1,0,4,3,1,0,16,16,2
0,0,2.0,45,12.0,2212500.0,1,0,0,1,0,0,3,1,0,1,21,2
0,0,2.0,57,8.0,8850000.0,1,1,0,1,0,0,3,1,0,1,24,2
1,0,1.0,23,4.0,2212500.0,1,0,1,1,1,1,3,1,0,1,16,3
0,0,1.0,57,20.0,3540000.0,1,0,1,3,0,2,3,1,0,1,5,3
0,0,1.0,24,24.0,3540000.0,1,0,0,2,1,1,1,1,0,10,5,3
0,1,3.0,36,12.0,2389500.0,1,0,1,1,3,4,3,1,0,5,16,3
0,0,2.0,59,2.0,2212500.0,1,0,1,3,3,0,3,1,0,1,5,3
0,0,2.0,36,14.0,2655000.0,0,0,1,1,0,4,3,1,0,7,13,1
0,1,2.0,45,3.0,4425000.0,1,0,1,0,1,3,3,1,0,1,26,3
0,0,2.0,58,28.0,1770000.0,1,0,1,3,0,0,3,1,0,1,5,2
0,0,2.0,49,22.0,2655000.0,0,0,1,3,1,0,3,1,0,1,5,1
0,2,4.0,35,8.0,3097500.0,1,1,1,1,0,4,3,1,0,5,24,1
0,1,3.0,29,3.0,6637500.0,0,1,1,2,0,0,3,1,0,5,16,2
0,0,2.0,66,8.0,2655000.0,1,0,1,3,0,0,3,1,0,1,5,3
0,2,4.0,34,1.0,6195000.0,1,1,1,2,0,0,3,1,0,1,23,3
0,0,2.0,52,23.0,3540000.0,0,0,0,1,0,0,3,1,0,5,16,1
0,2,4.0,27,12.0,1504500.0,1,1,1,0,1,0,3,1,0,18,26,3
0,1,3.0,32,3.0,5664000.0,0,0,0,2,0,0,3,1,0,5,26,3
0,1,3.0,43,7.0,6195000.0,0,0,1,2,0,0,3,1,0,5,10,2
0,0,2.0,56,20.0,4425000.0,1,1,1,3,0,0,3,1,0,1,5,1
0,0,2.0,52,18.0,3540000.0,1,0,1,1,0,0,3,1,0,5,16,3
0,1,3.0,31,4.0,3982500.0,1,1,1,1,1,0,3,1,0,4,16,2
0,0,2.0,39,3.0,5310000.0,1,1,1,1,0,0,3,1,0,1,16,2
0,0,2.0,48,16.0,3097500.0,1,0,0,2,0,0,3,1,0,16,17,1
0,0,1.0,25,0.0,3097500.0,1,0,0,1,0,1,0,1,0,13,5,2
0,0,1.0,58,2.0,5310000.0,0,1,0,1,0,1,3,1,0,7,16,2
1,0,2.0,43,22.0,6195000.0,0,0,1,1,0,0,3,1,0,5,16,2
0,0,2.0,47,12.0,3097500.0,0,0,1,2,0,0,3,1,0,5,16,2
0,1,2.0,24,9.0,3540000.0,1,1,1,1,0,2,3,1,0,5,17,2
0,1,3.0,48,12.0,1504500.0,1,0,1,3,0,0,3,1,0,1,5,2
0,0,2.0,49,13.0,3540000.0,0,0,1,1,0,0,3,1,0,12,20,3
0,0,2.0,60,19.0,1194750.0,0,1,0,3,0,0,3,1,0,1,5,2
